conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username;;;;;;;,clean_text,sentimen_lexicon
1980217620059341076,Mon Oct 20 10:20:45 +0000 2025,0,ini sering banget di Indo. Mulai dari baju thrifting sampai mobil bekas mobil bekas rare limited edition itu mobil rare karena pas dijual kaga ada yang mau beli bambang,1980217620059341076,,,in,,0,0,0,https://x.com/undefined/status/1980217620059341076,705177234,;;;;;;;,sering banget indo mulai baju thrifting sampai mobil bekas mobil bekas rare limited edition mobil rare pas jual kaga mau beli bambang,Netral
1979917402901979240,Mon Oct 20 02:54:18 +0000 2025,0,@ditoks Sama thrifting baju 20 rebuan udah dapet baju mirip zara,1980105266764116174,,ditoks,in,,0,0,0,https://x.com/undefined/status/1980105266764116174,460881913,;;;;;;;,sama thrifting baju rebu udah dapet baju mirip zara,Netral
1979891497035342075,Sun Oct 19 12:44:52 +0000 2025,3,pad!! disini siapa yang mau beli baju Thrifting disini aku jual ya baju Thrifting by amamel harga murce murce kalau minat boleh chet WA ini 0895-7061-90025 https://t.co/7WWSlYnL2n,1979891497035342075,https://pbs.twimg.com/media/G3n8wl6bEAAKL1W.jpg,,in,,0,1,0,https://x.com/undefined/status/1979891497035342075,1734036638605733888,;;;;;;;,pad sini siapa mau beli baju thrifting sini jual ya baju thrifting by amamel harga murce murce kalau minat boleh chet wa,Netral
1979842055187947843,Sun Oct 19 10:17:47 +0000 2025,0,@starlettaesan Bang coba bagi tips gimana bisa dapet baju thrifting seharga 10 ribu tapi like a new? (butuh banget) :',1979854482797474227,,starlettaesan,in,,0,1,0,https://x.com/undefined/status/1979854482797474227,3553845132,;;;;;;;,bang coba bagi tips gimana bisa dapet baju thrifting harga ribu tapi like a new butuh banget,Netral
1979532341220700646,Sat Oct 18 12:57:42 +0000 2025,0,ini nilai to apa harga baju thrifting yak 45 :V,1979532341220700646,,,in,,0,0,0,https://x.com/undefined/status/1979532341220700646,1693519796678406144,;;;;;;;,nilai to apa harga baju thrifting yak v,Netral
1979492389464264916,Sat Oct 18 10:18:57 +0000 2025,0,thrifting apaan jir 850k BUAT BAJU BEKAS gila,1979492389464264916,,,in,,0,0,0,https://x.com/undefined/status/1979492389464264916,1644390607337689089,;;;;;;;,thrifting apa jir k buat baju bekas gila,Netral
1979455795390746731,Sat Oct 18 07:53:32 +0000 2025,0,kemaren liat baju RHCP stonewash di thrifting nyesel gak berenti terus beli tuh baju,1979455795390746731,,,in,,0,0,0,https://x.com/undefined/status/1979455795390746731,1944680951579316224,;;;;;;;,kemaren liat baju rhcp stonewash thrifting nyesel gak renti terus beli tuh baju,Negatif
1940326694952608017,Sat Oct 18 03:15:25 +0000 2025,0,Panduan berbelanja baju vintage Lengkap dengan contoh dipakai + stylingnya. Kalaupun kamu bukan penyuka thrifting cara kakaknya try on baju tetep enak bgt buat disimak. https://t.co/DfV55bt2kT,1979385802351366576,,liriopebee,in,,0,0,0,https://x.com/undefined/status/1979385802351366576,75564399,;;;;;;;,pandu belanja baju vintage lengkap contoh pakai stylingnya kalaupun bukan suka thrifting cara kakak try on baju tetep enak bgt buat simak,Netral
1979142917731110997,Fri Oct 17 13:30:46 +0000 2025,2,@al_ijbol ini mah adriana lima masih dagang baju thrifting di pasar santa,1979178272496796124,,al_ijbol,in,,0,0,0,https://x.com/undefined/status/1979178272496796124,1825055178887966720,;;;;;;;,mah adriana lima masih dagang baju thrifting pasar santa,Netral
1979063632710234380,Fri Oct 17 09:01:25 +0000 2025,0,@TamagoPost ? ?? Cecilia 2002. You suka thrifting nggak? Kalo suka nanti i ajak ke tempat biasa i cari baju. ? ??,1979110491005022307,,TamagoPost,in,,0,0,0,https://x.com/undefined/status/1979110491005022307,2376741084,;;;;;;;,cecilia you suka thrifting nggak kalo suka nanti i ajak tempat biasa i cari baju,Positif
1979056755301552635,Fri Oct 17 05:51:23 +0000 2025,0,@Bubaks___ Kemaren katanya mau jualan baju thrifting gak jadi? Kayaknya cocok juga buat Anita.,1979062667764732182,,Bubaks___,in,,0,1,0,https://x.com/undefined/status/1979062667764732182,25065219,;;;;;;;,kemaren kata mau jual baju thrifting gak kayak cocok juga buat anita,Netral
1978996215363584198,Fri Oct 17 01:27:20 +0000 2025,0,kek warlok yang lagi thrifting baju di pasar malem https://t.co/UrS8iY7SDW,1978996215363584198,https://pbs.twimg.com/media/G3bOj-YWkAEdlm1.jpg,,in,,0,0,0,https://x.com/undefined/status/1978996215363584198,2210152423,;;;;;;;,kek warlok lagi thrifting baju pasar malem,Netral
1978812312501747795,Thu Oct 16 13:16:34 +0000 2025,0,Temen gue ada yg baju resepsinya hasil thrifting.... HMMMMMM MENARIK,1978812312501747795,,,in,,0,1,0,https://x.com/undefined/status/1978812312501747795,101614860,;;;;;;;,temen gue yg baju resepsi hasil thrifting hmmmmmm tarik,Netral
1978289345246224726,Wed Oct 15 18:00:32 +0000 2025,0,@onetwocue batas termahal thrifting gw adalah 100k over the price gw akan sangat meh. Mau secakep apapun tuh baju :)) jiwa menawar gw sangatlah tinggi wkwk,1978521385543598267,,onetwocue,in,,0,0,0,https://x.com/undefined/status/1978521385543598267,2848527685,;;;;;;;,batas mahal thrifting gw adalah k over the price gw akan sangat meh mau cakep apa tuh baju jiwa tawar gw sangat tinggi wkwk,Netral
1978378916885594602,Wed Oct 15 08:34:24 +0000 2025,0,Padahal udh mentanoshimikan hari ini karna pulang teiji biar bisa thrifting baju ternyata malah lembur. Mau trabas pergi belanja pun ternyata gerimis padahal ramalan cuacanya ga bilang kalo bakal turun hujan kek adaaaaa aja halangannya buat menghambur2kan uang,1978378916885594602,,,in,,0,0,0,https://x.com/undefined/status/1978378916885594602,998972275704528897,;;;;;;;,padahal udh mentanoshimikan hari karna pulang teiji biar bisa thrifting baju nyata malah lembur mau trabas pergi belanja pun nyata gerimis padahal ramal cuaca ga bilang kalo bakal turun hujan kek adaaaaa aja halang buat hambur kan uang,Netral
1978377558614753502,Wed Oct 15 08:29:02 +0000 2025,0,Not thrifting thrifting but the curated thrift store with 1k followers on IG btw. Keep supporting actual UMKM bukan pi i mau buka bisnis baju modalin 1M dong UMKM,1978377563652145318,,homeyworks8,in,,0,0,0,https://x.com/undefined/status/1978377563652145318,322376192,;;;;;;;,not thrifting thrifting but the curated thrift store with k followers on ig btw keep supporting actual umkm bukan pi i mau buka bisnis baju modalin m dong umkm,Netral
1978355572161318945,Wed Oct 15 07:01:39 +0000 2025,0,Baju bekas: 50.000 Second: 150.000 Thrift: 350.000 Semakin inggris dan semakin susah penyebutan semakin mahal. Lu semua dibegoin. Dulu di senen beli baju 50rb dapet 3. Sekarang cuma karena udah ganti jadi thrifting malah mahal padahal mah baju bekas impor dari cina juga wkwk,1978355572161318945,,,in,,0,0,0,https://x.com/undefined/status/1978355572161318945,619246389,;;;;;;;,baju bekas second thrift makin inggris makin susah sebut makin mahal lu semua dibegoin dulu senen beli baju rb dapet sekarang cuma udah ganti thrifting malah mahal padahal mah baju bekas impor cina juga wkwk,Negatif
1978346900974621141,Wed Oct 15 06:27:11 +0000 2025,0,350K untuk thrifting?? BAJU?? SHEIN??,1978346900974621141,,,in,,0,0,0,https://x.com/undefined/status/1978346900974621141,1385640534086086657,;;;;;;;,k thrifting baju shein,Netral
1977937866320703526,Tue Oct 14 13:29:05 +0000 2025,0,Anyway ini baju yg gw beli buat gw dan this bubub :3. G nyangka dpt ginian 35 ribu / pcs www. Man akhirny gw nemu tmpat thrifting d bandung selain gede bage. Might as well ngajak nih orang eak @bakpieya https://t.co/Rd6soBw2Ng,1978090687418487074,https://pbs.twimg.com/media/G3OW_rNWUAAKVJ_.jpg,ItsAllGoodManFR,in,,0,0,0,https://x.com/undefined/status/1978090687418487074,1874448735423676417,;;;;;;;,anyway baju yg gw beli buat gw this bubub g nyangka dpt ginian ribu pcs www man akhirny gw nemu tmpat thrifting d bandung selain gede bage might as well ngajak nih orang eak,Netral
1978050141690171453,Tue Oct 14 10:47:58 +0000 2025,0,Ada yang pernah jual baju preloved ke tempat thrifting macem di pasar senen gak??,1978050141690171453,,,in,,0,0,0,https://x.com/undefined/status/1978050141690171453,1306573647327289345,;;;;;;;,pernah jual baju preloved tempat thrifting macem pasar senen gak,Netral
1977985275700908306,Tue Oct 14 06:58:58 +0000 2025,0,@taeoxo_ly keknya blio thrifting baju-baju jametie,1977992511101821086,,taeoxo_ly,in,,0,1,0,https://x.com/undefined/status/1977992511101821086,1227495858255491072,;;;;;;;,kek blio thrifting baju baju jametie,Netral
1977071260606906860,Sat Oct 11 17:58:15 +0000 2025,0,rada bener sih buat beli baju aja harus nambah beberapa ribu karena plus size mau thrifting juga susah karena di sini mostly ukurannya average asian men (?),1977071260606906860,,,in,,0,0,0,https://x.com/undefined/status/1977071260606906860,1916503450592092160,;;;;;;;,rada bener sih buat beli baju aja harus nambah beberapa ribu plus size mau thrifting juga susah sini mostly ukur average asi men,Netral
1977025932528697645,Sat Oct 11 14:58:08 +0000 2025,1,hmmm akhirnya ke lestari lagi setelah rehat thrifting. But still kalo nyari baju mending ke pasar badung krn di lestari lbih buat laki2 yang ceweknya kurang menarik sih imo tp buat celananya sih?????????????? murah lagi,1977025932528697645,,,in,,0,0,0,https://x.com/undefined/status/1977025932528697645,1241640910493847552,;;;;;;;,hmmm akhir lestari lagi telah rehat thrifting but still kalo nyari baju mending pasar badung krn lestari lbih buat laki cewek kurang tarik sih imo tp buat celana sih murah lagi,Positif
1976926250309763405,Sat Oct 11 08:22:02 +0000 2025,3,Bahan kaya gini tuh ketara banget disimpen lama dalem lemari brudul brudul. Ya ampun Kyu dizoom kek baju thrifting https://t.co/7ponxHd7b6,1976926250309763405,https://pbs.twimg.com/media/G29z8c_agAADve0.jpg,,in,,0,1,1,https://x.com/undefined/status/1976926250309763405,1315969643182317569,;;;;;;;,bahan kaya gin tuh tara banget disimpen lama dalem lemari brudul brudul ya ampun kyu dizoom kek baju thrifting,Netral
1976859426800717838,Sat Oct 11 03:56:30 +0000 2025,0,plspls braw! di malang ada toko baju/thrifting store yg stylenya seperti ini ngga ya? dan toko aksesoris vintage gitu di malang juga apakah ada...? TELL ME WHERE PLSSBZJSNS https://t.co/d8pZuYvkhS,1976859426800717838,https://pbs.twimg.com/media/G283LCPWcAAm44B.jpg,,in,,0,0,0,https://x.com/undefined/status/1976859426800717838,1706290746,;;;;;;;,plspls braw malang toko baju thrifting store yg stylenya seperti ngga ya toko aksesoris vintage gitu malang juga apakah tell me where plssbzjsns,Netral
1976664074617274665,Fri Oct 10 18:12:26 +0000 2025,0,@worksfess Aku juga suka pelit ke diri sendiri tpi krn aku gen nder dan punya tanggungan tapi sekalinya beli barang beneran yg awet kyk jam tangan bisa smp 3 tahun sepatu 1 tahun lebih jadi beli yg bener2 butuhh kalo baju aku sukanya thrifting krn murah lebih ke pinter manage nya aja,1976712444598001930,,worksfess,in,,0,0,0,https://x.com/undefined/status/1976712444598001930,1130100558,;;;;;;;,juga suka pelit diri sendiri tpi krn gen nder punya tanggung tapi sekali beli barang beneran yg awet kyk jam tangan bisa smp tahun sepatu tahun lebih beli yg bener butuhh kalo baju suka thrifting krn murah lebih pinter manage nya aja,Positif
1976660766196633926,Fri Oct 10 17:12:29 +0000 2025,0,@cccinnamongirl_ walawe kirain thrifting bisa di baju aja trnyata gak https://t.co/BoeZ5to2If,1976697356726026507,https://pbs.twimg.com/media/G26jxUabgAAK_xM.jpg,abeautifuL_blur,in,,0,1,0,https://x.com/undefined/status/1976697356726026507,1334358401778810881,;;;;;;;,walawe kirain thrifting bisa baju aja trnyata gak,Netral
1976614036105318454,Fri Oct 10 11:41:24 +0000 2025,0,tadi abis thrifting trus ketemu baju ini cuma 10 ribuan i find this so cute sukak bgt sm cuttingan nya cuman warna nya terlalu oren shopee jadi gak ku ambil gatau harus nyesel ap seneng https://t.co/DRvQ5v1mCm,1976614036105318454,https://pbs.twimg.com/media/G25X_XkawAAk-9g.jpg,,in,,0,0,0,https://x.com/undefined/status/1976614036105318454,1870946882920521729,;;;;;;;,tadi abis thrifting trus ketemu baju cuma ribu i find this so cute sukak bgt sm cuttingan nya cuman warna nya terlalu oren shopee gak ku ambil gatau harus nyesel ap neng,Netral
1976272712105623825,Fri Oct 10 00:07:31 +0000 2025,0,@myrum06 thrifting banyak emg bebb aku sering nemu bapak-bapak parkir pake baju itu,1976439414177062949,,myrum06,in,,0,1,0,https://x.com/undefined/status/1976439414177062949,1272493565491335168,;;;;;;;,thrifting banyak emg bebb sering nemu bapak bapak parkir pake baju,Netral
1976335402618462702,Thu Oct 09 17:14:13 +0000 2025,0,mantep bgt dpt baju lucu for only 35k. i love thrifting di malang,1976335402618462702,,,in,,0,0,0,https://x.com/undefined/status/1976335402618462702,1683700608015163395,;;;;;;;,mantep bgt dpt baju lucu for only k i love thrifting malang,Netral
1976289546942959766,Thu Oct 09 14:12:00 +0000 2025,0,saranin pake baju imut hasil thrifting di hari apa,1976289546942959766,,,in,,0,1,0,https://x.com/undefined/status/1976289546942959766,1354806797672976384,;;;;;;;,saranin pake baju imut hasil thrifting hari apa,Netral
1976276256854507729,Thu Oct 09 13:19:11 +0000 2025,0,selebritis bandung korek kuping kacamata jam tangan sapatu baju kudu merek nu terkenal bari mutlak original menang thrifting di pasar senen https://t.co/hbPOdq2eIK,1976276256854507729,https://pbs.twimg.com/media/G20kxmqaAAINW8C.jpg,,in,,0,2,0,https://x.com/undefined/status/1976276256854507729,1681277607420235776,;;;;;;;,selebritis bandung korek kuping kacamata jam tangan sapatu baju kudu merek nu kenal bari mutlak original menang thrifting pasar senen,Netral
1976211053353578838,Thu Oct 09 12:19:48 +0000 2025,0,@KediriFess thrifting kadang nerima baju bekas tapi kiloan nder,1976261309919527202,,KediriFess,in,,0,1,0,https://x.com/undefined/status/1976261309919527202,1281403193188966400,;;;;;;;,thrifting kadang nerima baju bekas tapi kilo nder,Netral
1976209661918695640,Thu Oct 09 08:54:34 +0000 2025,2,Shenina Cinnamon Ungkap Punya Baju Favorit Hasil Thrifting Seharga Rp 5.000 https://t.co/ySJ0MtQObe https://t.co/Lfe6o5Bf8w,1976209661918695640,https://pbs.twimg.com/media/G2zoN0BaEAA1dhz.jpg,,in,,0,0,0,https://x.com/undefined/status/1976209661918695640,171833463,;;;;;;;,shenina cinnamon ungkap punya baju favorit hasil thrifting harga rp,Netral
1976207293109661769,Thu Oct 09 08:45:09 +0000 2025,0,anying males lg join live thrifting trs rebutan ngeclue sm org yg pas gw stalk tiktoknya kliatan bngt kl slera baju kita sama dan gw keduluan mlu sm dia fakk,1976207293109661769,,,in,,0,0,0,https://x.com/undefined/status/1976207293109661769,1899823437310500864,;;;;;;;,anying males lg join live thrifting trs rebut ngeclue sm org yg pas gw stalk tiktoknya kliatan bngt kl slera baju kita sama gw keduluan mlu sm dia fakk,Netral
1976151399210811565,Thu Oct 09 05:03:03 +0000 2025,0,Rekomendasi 5 Tempat Thrifting Baju di Batam yang Kekinian dan Murah #rekomendasi #thrifting #baju #batam https://t.co/UoLbKcgGoH,1976151399210811565,,,in,,0,0,0,https://x.com/undefined/status/1976151399210811565,60490875,;;;;;;;,rekomendasi tempat thrifting baju batam kini murah rekomendasi thrifting baju batam,Positif
1974460128612303208,Thu Oct 09 01:39:01 +0000 2025,0,@youn9hun hadiahnya baju thrifting?????,1976100052885270554,,youn9hun,in,,0,1,0,https://x.com/undefined/status/1976100052885270554,1861039847697432576,;;;;;;;,hadiah baju thrifting,Netral
1975960864936370502,Wed Oct 08 16:25:56 +0000 2025,0,Luar biasa bapak menkeu ini sampe baju thrifting diperhatiin loh,1975960864936370502,,,in,,0,0,0,https://x.com/undefined/status/1975960864936370502,1489512288813871105,;;;;;;;,luar biasa bapak menkeu sampe baju thrifting diperhatiin loh,Netral
1975910448617988444,Wed Oct 08 13:05:36 +0000 2025,7,cnetz sampe bilang brand gede bakal pada khwatir soalnya cortis terang terangan lebih suka thrifting dari pada beli baju bermerek ,1975910448617988444,,,in,,0,7,0,https://x.com/undefined/status/1975910448617988444,1964368900042477571,;;;;;;;,cnetz sampe bilang brand gede bakal khwatir soal cortis terang terang lebih suka thrifting beli baju merek,Positif
1975477586156470382,Tue Oct 07 08:25:33 +0000 2025,0,LUCU BGT THRIFTING BAJU TUYULL ,1975477586156470382,,,in,,0,1,0,https://x.com/undefined/status/1975477586156470382,1232604160706719744,;;;;;;;,lucu bgt thrifting baju tuyull,Netral
1975079998462779831,Mon Oct 06 06:59:59 +0000 2025,0,@SeputarMadrid Yg tengah pake baju hasil thrifting makanya buluk wkwkw,1975093662452523367,,SeputarMadrid,in,,0,0,0,https://x.com/undefined/status/1975093662452523367,1119605208911212546,;;;;;;;,yg tengah pake baju hasil thrifting makanya buluk wkwkw,Netral
1972316822176465105,Sun Sep 28 15:18:19 +0000 2025,0,@minhofisip kaya baju thrifting ya ampun,1972319969691258898,,minhofisip,in,,0,0,0,https://x.com/undefined/status/1972319969691258898,1703974761855152128,;;;;;;;,kaya baju thrifting ya ampun,Netral
1972291685238583650,Sun Sep 28 13:25:55 +0000 2025,0,happy sekali abis thrifting dapet baju 35k ,1972291685238583650,,,in,,0,0,0,https://x.com/undefined/status/1972291685238583650,1427613148140343296,;;;;;;;,happy sekali abis thrifting dapet baju k,Netral
1971965905551978534,Sat Sep 27 15:51:23 +0000 2025,0,Besok thrifting baju haram https://t.co/CaXssOhOwH,1971965905551978534,https://pbs.twimg.com/tweet_video_thumb/G13UiN1b0AMxxMN.jpg,,in,,0,1,0,https://x.com/undefined/status/1971965905551978534,2286998497,;;;;;;;,besok thrifting baju haram,Netral
1971881425168486800,Sat Sep 27 10:55:44 +0000 2025,0,@3rachaaddicted Emang iya sih yank kayak baju thrifting aku tengok,1971891502940147882,,3rachaaddicted,in,,0,0,0,https://x.com/undefined/status/1971891502940147882,1480790411580882945,;;;;;;;,emang iya sih yank kayak baju thrifting tengok,Netral
1971875742268248304,Sat Sep 27 09:53:07 +0000 2025,0,Kerjaan aku kalau lagi artblock ya nge-comm orang sama thrifting baju,1971875742268248304,,,in,,0,0,0,https://x.com/undefined/status/1971875742268248304,1668012639199588352,;;;;;;;,kerja kalau lagi artblock ya nge comm orang sama thrifting baju,Netral
1971554189072580637,Fri Sep 26 13:46:07 +0000 2025,0,@aloeceraa iyhh plss makanya kamu hoki banget sih kakk dapet dari thrifting online yang potongannya bagus dan pas di badan aku takut banget beli baju di online karena sering potongannya zonk pas dipake ,1971571993263866037,,aloeceraa,in,,0,1,0,https://x.com/undefined/status/1971571993263866037,1807778227567689728,;;;;;;;,iyhh plss makanya hoki banget sih kakk dapet thrifting online potong bagus pas badan takut banget beli baju online sering potong zonk pas dipake,Positif
1971083271401586836,Fri Sep 26 12:16:55 +0000 2025,2,@paivting Efek lain dari thrifting juga sih ini kaya kek negara kenya dan nigeria baca aja beritanya Banyak pabrik tekstil yang tutup dan harga baju buatan lokal anjlok gara harga thrifting,1971549545487323212,,paivting,in,,0,1,1,https://x.com/undefined/status/1971549545487323212,1136489779694977025,;;;;;;;,efek lain thrifting juga sih kaya kek negara kenya nigeria baca aja berita banyak pabrik tekstil tutup harga baju buat lokal anjlok gara harga thrifting,Netral
1970318209493418247,Thu Sep 25 02:31:24 +0000 2025,0,@NyomanCarmen @ijahcapek @mvsc1d @wonfeelmyhear @aesunova Baju pasar paling... lebih butuh baju baru dan donasi pangan... kalo baju tuh larinya ke pemasok dan di jual lagi jadi thrifting palinvmg baju² lu mah wkwkwk,1971039806860951713,,NyomanCarmen,in,,0,1,0,https://x.com/undefined/status/1971039806860951713,3648132912,;;;;;;;,baju pasar paling lebih butuh baju baru donasi pangan kalo baju tuh lari pasok jual lagi thrifting palinvmg baju lu mah wkwkwk,Netral
1971027063760179437,Thu Sep 25 01:40:46 +0000 2025,1,Unik Banget! Pusat Thrifting Pasar Santa Surga Vintage Baju hingga Vinyl https://t.co/KIorh0WjIU,1971027063760179437,,,in,,0,0,0,https://x.com/undefined/status/1971027063760179437,240113510,;;;;;;;,unik banget pusat thrifting pasar santa surga vintage baju hingga vinyl,Netral
1970566495320317975,Wed Sep 24 14:44:06 +0000 2025,0,@bungadevin Kak banyak pakaianku hasil thrifting dan aku suka bikin konten dr situ di IG. Masa iya aku ngonten dibilangnya decreasing aura krn pake baju thrifting entah siapa. ,1970861805888258520,,bungadevin,in,,0,1,0,https://x.com/undefined/status/1970861805888258520,341962679,;;;;;;;,kak banyak pakai hasil thrifting suka bikin konten dr situ ig masa iya ngonten bilang decreasing aura krn pake baju thrifting entah siapa,Positif
1970841546624028929,Wed Sep 24 13:23:35 +0000 2025,0,Thrifting thrifting lah bilang aja baju bataman,1970841546624028929,,,in,,0,1,0,https://x.com/undefined/status/1970841546624028929,1812746597404676096,;;;;;;;,thrifting thrifting lah bilang aja baju bataman,Netral
1970734494853529727,Wed Sep 24 12:35:54 +0000 2025,1,@unonerogato IYAAA Masa tmn bosku mau thrifting baju dia dibilang bosku jual 50an dia gak terima. Katanya baju aku tuh masih bagus² kak ??? Aku pengen nyahut lah baju yg lakinya nikitawilly kaga bisa beli aja waktu nikita willy liat di pasar juga murah ,1970829546816700753,,unonerogato,in,,0,1,0,https://x.com/undefined/status/1970829546816700753,1166877201737777152,;;;;;;;,iyaaa masa tmn bos mau thrifting baju dia bilang bos jual an dia gak terima kata baju tuh masih bagus kak ken nyahut lah baju yg laki nikitawilly kaga bisa beli aja waktu nikita willy liat pasar juga murah,Positif
1970805309267652778,Wed Sep 24 10:59:36 +0000 2025,0,Thanks thrifting senen baju beginian 50k doang https://t.co/fJe0dzQPkI,1970805309267652778,https://pbs.twimg.com/media/G1m0-rAa8AA3FeD.jpg,,in,,0,0,0,https://x.com/undefined/status/1970805309267652778,1259012485631234048,;;;;;;;,thanks thrifting senen baju begini k doang,Netral
1970053411380097487,Wed Sep 24 09:53:21 +0000 2025,0,@msmirarin SETUJU ANJ. MALAH KADANG GUE LIAT BAJU NYA UDH BELEL ANJIR DEMI APAPUN GUE PERNAH BERTENGJAR SM PACAR GUE GEGARA DIA THRIFTING MAHAL BGT DAN YG DIA BELI ITU LITERELI SWEATSHIRT NAVY YG LEHERNYA UDH BELEL. BUT ENDED UP BELI KARENA DIA PEMUJA BARANG BRANDED,1970788638452793633,,msmirarin,in,,0,0,0,https://x.com/undefined/status/1970788638452793633,1176656331563945985,;;;;;;;,tuju anj malah kadang gue liat baju nya udh belel anjir demi apa gue pernah bertengjar sm pacar gue gegara dia thrifting mahal bgt yg dia beli litereli sweatshirt navy yg leher udh belel but ended up beli dia puja barang branded,Negatif
1970053411380097487,Wed Sep 24 05:39:14 +0000 2025,0,@msmirarin gue udh lama juga doyan thrifting dan dulu beli 1 baju tuh 30-50k udh dapet lahh.. tapi pas sekarang nyoba thrifting lagi udh terlalu gile sih harganya,1970724687882903973,,marchmommy404,in,,0,0,0,https://x.com/undefined/status/1970724687882903973,1730622882160738304,;;;;;;;,gue udh lama juga doyan thrifting dulu beli baju tuh k udh dapet lahh tapi pas sekarang nyoba thrifting lagi udh terlalu gile sih harga,Netral
1970453365365838073,Wed Sep 24 05:36:33 +0000 2025,0,@aipsnbrp Iya bener.... Aku juga bingung kalau anakku dengan bangga nunjukin hasil 'thrifting' katanya Sebagai orang tua yang mampu beliin anaknya baju baru ada sedikit rasa nggak nyaman nggak rela Gimana gitu rasanya...,1970724011501085013,,aipsnbrp,in,,0,0,1,https://x.com/undefined/status/1970724011501085013,235826668,;;;;;;;,iya bener juga bingung kalau anak bangga nunjukin hasil thrifting kata bagai orang tua mampu beliin anak baju baru sedikit rasa nggak nyaman nggak rela gimana gitu rasa,Positif
1970706782524993889,Wed Sep 24 04:28:05 +0000 2025,0,Ada yg minat baju preloved aku kah???? Sumpah banyak guys disini gak bisa upload semua. Under 50k kok murah aja. Yang minat kalau mau aku bikinin grup wa ya bisa komen dibawah #preloved @KomunitasMurah #thrifting #bajupreloved https://t.co/2HBga1gNP6,1970706782524993889,https://pbs.twimg.com/media/G1lbXBBaoAIjIko.jpg,,in,,0,0,0,https://x.com/undefined/status/1970706782524993889,1425821007965671444,;;;;;;;,yg minat baju preloved kah sumpah banyak guys sini gak bisa upload semua under k kok murah aja minat kalau mau bikinin grup wa ya bisa komen bawah preloved thrifting bajupreloved,Positif
1970689326146371738,Wed Sep 24 03:21:36 +0000 2025,0,Aku paham kok kadang anak-anak pake baju lungsuran tapi biasanya dikasih sodara/orang yg dikenal jadi masih aman. Kalo beli thrifting dari entah siapa dan sama mahalnya kan ya mending beli yg baru tho? Kecuali ya ngejar model lucu2 mbuh maneh ya.,1970690050682953993,,utakutik,in,,0,1,0,https://x.com/undefined/status/1970690050682953993,88702546,;;;;;;;,paham kok kadang anak anak pake baju lungsur tapi biasa kasih sodara orang yg kenal masih aman kalo beli thrifting entah siapa sama mahal kan ya mending beli yg baru tho kecuali ya ngejar model lucu mbuh maneh ya,Negatif
1970655722775199967,Wed Sep 24 01:05:11 +0000 2025,11,Ya Tuhan gue kira dia di bash se-massive ini tanpa alasan ternyata emang patut dibully tbh. Like damn wdym sampah baju bekas orang lo hargain 850k? Itu udah bukan esensi thrifting lagi itumah lo emang cuma akal-akalan nambah kekayaan lo you performative privileged bitch.,1970655722775199967,,,in,,0,0,1,https://x.com/undefined/status/1970655722775199967,1899083722731016192,;;;;;;;,ya tuhan gue kira dia bash se massive tanpa alas nyata emang patut dibully tbh like damn wdym sampah baju bekas orang lo hargain k udah bukan esensi thrifting lagi itumah lo emang cuma akal akal nambah kaya lo you performative privileged bitch,Netral
1970521117548016065,Wed Sep 24 00:02:01 +0000 2025,0,@imjoossible Baju thrifting cutesy 800k : bjir mahal bgt kaga ngotak siapa yg bakal beli Sehelai kaos bikinan brondong 800k : kayanya mau yang longsleeve juga dah Ternyata gue gak ngotak juga,1970639823020187678,,imjoossible,in,,0,1,0,https://x.com/undefined/status/1970639823020187678,1741786216138428416,;;;;;;;,baju thrifting cutesy k bjir mahal bgt kaga ngotak siapa yg bakal beli hela kaos bikin brondong k kaya mau longsleeve juga dah nyata gue gak ngotak juga,Negatif
1970439923447763111,Tue Sep 23 19:17:43 +0000 2025,0,Cuci baju hasil thrifting pakai oxy bleach (sodium percarbonate) cuci di mesin cuci pakai air panas pre-treat area rawan kotor: kerah ketek ujung lengan kancing,1970568279312982493,,meousane,in,,0,1,0,https://x.com/undefined/status/1970568279312982493,1106259513730990080,;;;;;;;,cuci baju hasil thrifting pakai oxy bleach sodium percarbonate cuci mesin cuci pakai air panas pre treat area rawan kotor kerah ketek ujung lengan kancing,Netral
1970154578281894172,Tue Sep 23 17:07:39 +0000 2025,0,@ark_ajah Baju gw thrifting kok ngerti,1970535547224592809,,ark_ajah,in,,0,0,0,https://x.com/undefined/status/1970535547224592809,1286268856604876801,;;;;;;;,baju gw thrifting kok ngerti,Netral
1970534440490422766,Tue Sep 23 17:03:16 +0000 2025,0,suka bgt nge thrift kyk gak ada yg bisa pisahin saya dgn thrift tsb 50k dapat 5 baju omg Thrift i love thrifting so much . bulan ini belum nge thrift .. rasany Kyk belum menghirup udara segaR ..,1970534440490422766,,,in,,0,1,0,https://x.com/undefined/status/1970534440490422766,1500053252598996993,;;;;;;;,suka bgt nge thrift kyk gak yg bisa pisahin dgn thrift tsb k dapat baju omg thrift i love thrifting so much bulan belum nge thrift rasany kyk belum hirup udara segar,Positif
1970530303644184908,Tue Sep 23 16:46:49 +0000 2025,0,as warlokjog masih ga tau tempat thrifting baju dan printing yang skena dan kece dimana,1970530303644184908,,,in,,0,0,0,https://x.com/undefined/status/1970530303644184908,1801219894366904320,;;;;;;;,as warlokjog masih ga tau tempat thrifting baju printing skena kece mana,Netral
